     12079166671	6.4582482094822424e-01	-1.4681178276954558e+00	3.2746543141429565e+03	9.2959743953756868e+02	-7.0973162712051145e+00	5.6626056475545479e+00	2.5254060422036781e+00	5.6626056475545479e+00	2.5254060422036781e+00
    -31643714256	1.4043904704455565e+00	1.0009835252992110e+00	1.0710325618605282e+02	1.0024363545013762e+03	2.6532375270748688e+01	2.9150880730215705e+00	1.2915674920128424e+00	2.9150880730215705e+00	1.2906273666695711e+00
    -44097542432	9.0628827402923218e-01	-8.9416609228606037e-01	-3.5276650486177135e+02	9.6326096340234437e+02	2.0426917462808511e+01	4.2643811874116899e+00	9.1392804506853764e-01	4.2643811874116899e+00	9.1392804506853764e-01
     -3106609636	2.4533488544553972e-01	-1.6317143649212127e+00	5.0794576713254010e+03	9.3152815854713697e+02	-3.4162957749405383e+00	4.9765882742284457e+00	6.4399047190099645e-01	4.9765882742284457e+00	6.4377618759283151e-01
    -31325648234	-9.3578853937314566e-01	9.9108843810736058e-01	7.3622586830343398e+03	8.5300176371960049e+02	2.8343264571550890e+01	4.6962726986266699e+00	1.9408761939847241e+00	4.6962726986266699e+00	1.9408761939847241e+00
    -61567949238	-4.3499352331453456e-01	-1.0656482495032140e+00	7.9135496317937723e+03	8.6274999511090573e+02	5.4557108019738028e+00	4.1411484097460649e+00	1.7639361816654273e+00	4.1411484097460649e+00	1.7639361816654273e+00
     40723741024	-1.4134725145819498e+00	1.0099931286581212e+00	-2.4515066270025014e+02	9.9769098169528456e+02	1.0800850442983609e+00	4.7678643921588053e+00	1.9713318665543791e+00	4.7678643921588053e+00	1.9713318665543791e+00
    -11743725235	-1.4952175241992096e+00	-2.8663402544257903e+00	1.9865439373937174e+03	1.0683129067850825e+03	5.1486845757573292e+00	4.3217360626187791e+00	1.3036163407998838e+00	4.3217360626187791e+00	1.3024888894268944e+00
    -86637249048	1.3710813954762320e+00	-1.8889500589573116e+00	6.7996474364770802e+03	1.0222441888052244e+03	-8.1496119676854519e+00	4.8491556662418640e+00	1.2236384774796976e+00	4.8491556662418640e+00	1.2227711762817537e+00
     19244638792	8.8335082157587363e-01	1.2628185255227296e+00	-1.3640276181344069e+02	8.5899750553490480e+02	8.0514076808706889e+00	8.1738438134722324e-01	2.3771073791427719e+00	8.1738438134722324e-01	2.3771073791427719e+00
     94688105990	-1.5045435538129766e+00	-2.5950183474872528e+00	5.8809773725834575e+03	8.8434502835587830e+02	2.6388995180087626e+01	4.8600326060892423e+00	1.9095492943456538e+00	4.8600326060892423e+00	1.9095492943456538e+00
   -107765078970	8.3619723556636094e-01	1.4334712813344561e+00	6.0843952890878527e+03	9.0610051707183038e+02	5.6950930579076964e+00	1.6655184874275577e+00	2.0181499914376464e+00	1.6655184874275577e+00	2.0181499914376464e+00
     50577939289	-1.3946654694242719e+00	-2.5280163922128196e+00	2.0949508328432917e+03	9.2860104009909605e+02	-4.7579609950808619e+00	5.1616264122339617e-01	1.3504168421356595e+00	5.1616264122339617e-01	1.3491905528822512e+00
     60930019958	-1.0866177077522265e+00	-3.1203497371843092e+00	5.5166636960192882e+03	8.9553799764045425e+02	-6.8794119716060402e+00	2.6463468032122943e+00	1.8279413227221033e+00	2.6463468032122943e+00	1.8279413227221033e+00
    -69264299278	7.4061585751094672e-01	-1.7709659645055480e+00	2.1631089323028500e+03	9.4174446370068210e+02	2.3120035991594207e+01	3.6462245903746027e+00	1.1198267569857456e+00	3.6462245903746027e+00	1.1192887422991877e+00
    101123272586	-1.4047084386160695e+00	2.7381921928278707e-02	1.5530168669079508e+03	1.0811131962254240e+03	1.4370583623820256e+01	1.5253597779441121e+00	1.9709948056330149e+00	1.5253597779441121e+00	1.9709948056330149e+00
    -41091430667	-1.5568042131721145e+00	-2.2063100300560228e+00	1.6706718005569055e+03	1.0431840893547908e+03	-7.8795609054526139e+00	6.5874618212468716e-01	1.2333070789563483e+00	6.5874618212468716e-01	1.2323964041830953e+00
    -33975817646	1.3674254512812056e-01	-2.5940726353169614e+00	3.6038003301265644e+02	9.4034315710437636e+02	1.5317739427703309e+01	5.7906110440218246e+00	2.6286068406380378e+00	5.7906110440218246e+00	2.6286068406380378e+00
   -124066581323	9.2641218976618278e-01	2.7347324647146598e-01	5.9979997100299215e+03	9.1006451978351197e+02	1.4986307786305595e+00	1.3049892745327587e+00	1.2595109609278072e+00	1.3049892745327587e+00	1.2586767824165748e+00
    -57084383052	-1.3609421867556266e+00	6.7378324743907125e-01	5.3738877816935474e+02	1.0632981121369162e+03	2.7548133133700176e+01	1.8375186730162065e+00	1.2841446395659377e+00	1.8375186730162065e+00	1.2831766657878589e+00
     -8436473824	-4.8978714194277240e-01	1.7444964484916348e+00	7.3826007199392661e+03	9.8740245876247172e+02	6.3627103978594342e+00	4.3099523182867934e+00	2.4894657708140051e+00	4.3099523182867934e+00	2.4894657708140051e+00
    -17345583774	-1.0272736765846369e+00	-1.1162317961688095e+00	3.0396883585675096e+03	1.0115351724492084e+03	6.5672192799706117e+00	4.8624663988320700e+00	1.8591261262033565e+00	4.8624663988320700e+00	1.8591261262033565e+00
    -67076001361	2.5578391168901149e-05	-3.0943850859031303e+00	4.2287186724267522e+03	1.0395205385235699e+03	2.3021032322673605e+01	5.3529624319880877e+00	2.4260367913934378e+00	5.3529624319880877e+00	2.4260367913934378e+00
    113710090423	-5.8840595047505839e-01	3.1311640313966773e+00	4.6868398041868768e+03	9.0711456158064050e+02	9.9667712207728840e+00	6.2083804907833917e+00	8.5587735324551717e-01	6.2083804907833917e+00	8.5557276162978724e-01
     47826250058	6.8225989584373448e-01	-2.6285662101860132e+00	6.8180857900614319e+03	1.0964601317171287e+03	6.3926287444274053e+00	8.2410069537608921e-01	1.8401279155095951e+00	8.2410069537608921e-01	1.8401279155095951e+00
   -113234152110	8.9785465370259487e-01	2.2274119021406680e-01	6.8054910490314905e+03	9.2024055396683536e+02	1.7013591317000607e+01	3.7202500612910230e+00	9.4941107868829278e-01	3.7202500612910230e+00	9.4904605570838529e-01
    -61500681264	-7.3110119338827861e-01	2.6835667015228548e+00	7.4507762805795192e+03	8.8416105803761684e+02	-7.5125718291441776e+00	3.3297195066285132e+00	2.1572073136789687e+00	3.3297195066285132e+00	2.1572073136789687e+00
     47593469804	-4.5068783648155364e-02	2.4801390304090889e+00	7.1017595996622740e+03	8.5017577235129465e+02	-2.8855221871684877e+00	4.6189589027546001e+00	1.4619489082956032e+00	4.6189589027546001e+00	1.4598613086027816e+00
     77753211506	-4.2638129897680788e-03	-1.7017295159716044e+00	2.2108210570229312e+03	8.7872595855906889e+02	1.0831534169070203e+00	1.9817383322710447e+00	2.0460207357207874e+00	1.9817383322710447e+00	2.0460207357207874e+00
   -117490661199	-1.0363864171311015e+00	-2.5085971670408163e+00	4.9440356694832608e+03	9.7644450803121765e+02	2.6588344646891741e+01	3.1984652450953406e+00	1.8520802147761235e+00	3.1984652450953406e+00	1.8520802147761235e+00
      6454823598	-1.8876964595849977e-02	1.8016421131616980e+00	5.5962824907136528e+03	1.0198921657725666e+03	1.1142637702237181e+01	5.2302959473848336e+00	2.3762860270477404e+00	5.2302959473848336e+00	2.3762860270477404e+00
      2737986276	4.6639888835724186e-01	1.9868242173172961e+00	5.5718899605664838e+03	9.6961578979139017e+02	2.7298890667641018e+01	5.9591392956809397e+00	2.7477953139588926e+00	5.9591392956809397e+00	2.7477953139588926e+00
     67303174294	3.2674417145554990e-01	-1.3090232087376164e-01	5.5499517081072327e+03	1.0468413593465655e+03	2.7384616493892207e+00	5.0706285334815497e+00	2.5327782036382982e+00	5.0706285334815497e+00	2.5327782036382982e+00
     91169512627	-1.5106674547065952e+00	2.5275323769885603e+00	-3.7468548900200312e+02	9.2060873255627632e+02	-4.1939382973098835e+00	2.5796454792688763e+00	1.2666208191075525e+00	2.5796454792688763e+00	1.2666208191075525e+00
     77452101755	4.3733594481831162e-01	1.8108954503760719e+00	4.4296069668743794e+03	1.0124771392263831e+03	2.5778966730357602e+01	4.7773585218653096e+00	8.9106422316929135e-01	4.7773585218653096e+00	8.9071853206867513e-01
     71317772288	-6.6351579273644679e-01	-1.0714262287876481e+00	8.2379696407532197e+02	8.5344793929413333e+02	-7.1452289061365786e+00	3.0597244009775864e+00	2.0715514823866119e+00	3.0597244009775864e+00	2.0715514823866119e+00
    -47085022740	1.1203842898702021e+00	-4.8663795842231128e-02	7.7599377852678008e+03	8.7854393877952543e+02	1.2531359243454112e+01	2.8768970922246453e+00	1.5391830516809311e+00	2.8768970922246453e+00	1.5347459265828121e+00
     42484491652	5.6469734855129872e-01	2.5229577209707879e+00	6.3520078986659682e+03	9.6932147462820706e+02	2.5525437442364840e+01	4.8456551927881941e-01	2.3490775228786305e+00	4.8456551927881941e-01	2.3490775228786305e+00
     80222908514	9.6391632715864972e-01	1.6318740950946902e+00	4.2026438451384402e+03	8.7328690910864941e+02	1.3169283225745559e+01	1.0408810081347113e+00	2.0596098044926361e+00	1.0408810081347113e+00	2.0596098044926361e+00
    113942594397	-1.1847354273433419e+00	1.5271671028137073e+00	2.0928066419869685e+02	1.0741865898129467e+03	3.9575641853537231e+00	1.4431137966112553e+00	1.5709390931025908e+00	1.4431137966112553e+00	1.5617547470501012e+00
    -55060799276	-8.8522689697996104e-01	2.5794870611796048e+00	2.9834614713599262e+03	9.5603748138809465e+02	1.1419528732737305e+01	5.2844180492906379e+00	1.0817592167152572e+00	5.2844180492906379e+00	1.0812408817905443e+00
      9422224127	-3.9516775541004279e-01	2.4080735367641770e-01	3.2948817307571330e+03	1.0951294304314672e+03	2.0114052365587117e+01	5.8247680437069960e+00	7.8603095195258865e-01	5.8247680437069960e+00	7.8572216466583022e-01
     34588126648	-8.0526139700724930e-01	-2.6512767333238907e-01	1.4272053674921419e+03	1.0185686807234625e+03	9.8613553214172640e+00	1.1100632251905207e-01	4.5793433562734331e-01	1.1100632251905207e-01	4.5778775264352473e-01
    -76561472259	8.3396165535871702e-01	1.6802642389438045e+00	3.8880198385045023e+03	9.8736805314541243e+02	2.0011441838001574e+00	1.1386024011344920e+00	2.3033768813651720e+00	1.1386024011344920e+00	2.3033768813651720e+00
    -88433403019	2.6078977817105242e-01	-3.3791868218112109e-01	2.5967561774872038e+03	8.6731902268590363e+02	2.5043536608593321e+01	1.2384889895664037e+00	1.8770394711077572e+00	1.2384889895664037e+00	1.8770394711077572e+00
     52962772496	8.1539949391011346e-01	-4.1305557818656524e-02	-1.3328574939318270e+02	9.7758720811809746e+02	-2.4909255059859365e+00	3.1943817180096445e-01	2.0421450616959609e+00	3.1943817180096445e-01	2.0421450616959609e+00
    -83559142923	-8.9162893005331645e-02	-5.7387132465421153e-02	7.5688294652704290e+03	9.9539135393937647e+02	2.0631893552202683e+01	1.8418146629002226e+00	1.4373213949318222e+00	1.8418146629002226e+00	1.4354254085611888e+00
     24290754471	-1.0486805217384876e+00	-1.5341016563546399e+00	-2.0459502479275454e+02	9.3452429626347703e+02	2.2799924105778302e+01	4.6703771619987888e+00	1.5444232249782137e+00	4.6703771619987888e+00	1.5444232249782137e+00
    -59926848445	1.0600063245260505e-01	2.4351703447361768e+00	2.4038189396279950e+03	1.0422486041170771e+03	2.6719540225676980e+01	3.9909526176847701e+00	8.0328383228352362e-01	3.9909526176847701e+00	8.0298638068653205e-01
     74154879561	5.9861369398187270e-01	2.1254162836919761e+00	2.3862507974664918e+03	9.0141338836467514e+02	1.3354331731495602e+01	2.5727195061962282e+00	1.0455166839190602e+00	2.5727195061962282e+00	1.0450704175762495e+00
     49443098868	-4.2899006739227397e-01	1.3571830175979631e+00	1.3376990931749806e+03	1.0280408316655275e+03	1.2014507829218406e+01	1.5496763723265878e+00	1.1401560241604258e+00	1.5496763723265878e+00	1.1395135226536328e+00
     52991576882	-1.0821557900533669e+00	-1.2960405378483626e+00	4.2163785931730545e+03	9.9462281397759114e+02	1.3546394656201066e-01	1.6739872996683838e+00	1.6837835425010164e+00	1.6739872996683838e+00	1.6837835425010164e+00
   -122699218098	2.2880651952505948e-01	2.6175023714075678e+00	6.3549258442385708e+03	8.9835285202057696e+02	-1.0669824066883802e+00	4.1510423987360756e+00	6.1754515165841417e-01	4.1510423987360756e+00	6.1735133921133867e-01
    -55923150149	-1.1374267924982080e+00	2.9053814856965312e+00	6.3256811907168858e+03	1.0838477164664528e+03	1.1433935962353807e+00	4.3613564720295663e+00	1.3880128486664536e+00	4.3613564720295663e+00	1.3863427501846213e+00
     27230382500	-1.1549347371425300e+00	-2.2553844333561797e+00	6.7991931602355062e+03	1.0085070722077540e+03	3.2355146171690503e+00	2.4719633555404075e+00	1.5355081782295605e+00	2.4719633555404075e+00	1.5304970175537742e+00
   -112328216121	-1.3699990935706521e+00	-9.6640658165461879e-01	4.9753310025554765e+03	8.9935264880738805e+02	1.1647543786860787e+01	4.7412761569521820e+00	1.9660403100470913e+00	4.7412761569521820e+00	1.9660403100470913e+00
    114091700686	-9.7549833005809528e-01	1.7335424573059752e+00	5.4169184536751909e+03	1.0669899736610196e+03	2.4755721648575609e+01	2.4704103461925260e+00	2.4746807065421992e+00	2.4704103461925260e+00	2.4746807065421992e+00
    -84958766905	-1.0530209418964320e-02	-2.7559853889427317e+00	-2.0027213478473581e+02	9.0838310639764325e+02	8.5233760338851141e+00	4.0029390446935960e+00	4.2159138686776787e-02	4.0029390446935960e+00	4.2159138686776787e-02
    -72985550368	1.0193006033504206e+00	-2.0802163135964609e+00	2.2037287627364180e+03	1.0010280934865717e+03	8.1058956021936126e+00	3.0915154570697547e+00	1.1465707245259775e+00	3.0915154570697547e+00	1.1459257742209876e+00
    115639654507	-1.0461047545605320e+00	-1.6453107401854337e+00	4.5083911374716045e+03	1.0161964542773536e+03	8.0154046872702445e+00	5.3949369849196600e+00	1.6569733033736140e+00	5.3949369849196600e+00	1.6569733033736140e+00
     33366579042	-8.6628589533953837e-01	2.2757471763213548e+00	4.9600254132226228e+03	1.0465372262972114e+03	-2.9575004954624458e+00	5.5361718427692335e+00	1.3388785101967409e+00	5.5361718427692335e+00	1.3375715191278457e+00
    -33375158970	-5.3222175067717115e-01	9.6829414389146962e-01	5.6100328575866452e+03	8.8429350223592178e+02	8.4732248906387113e+00	5.6368140604984793e+00	1.0681730064588790e+00	5.6368140604984793e+00	1.0677037860189162e+00
    -19793492740	7.5164875264616571e-01	-8.1237543084719777e-01	4.1328896983214136e+03	1.0166460658501117e+03	1.0821480090181097e+01	3.3706570329152581e+00	9.2404033842484734e-01	3.3706570329152581e+00	9.2364943671083188e-01
    116912721955	1.0982927361494581e+00	-1.4407555191098753e+00	3.8742333210419083e+03	1.0391799119483585e+03	-9.8311635711375800e-02	1.8589860917542833e+00	1.6782866799418357e+00	1.8589860917542833e+00	1.6782866799418357e+00
   -113006304380	-1.2780954652357024e+00	-4.9319571254214978e-01	1.9830957649196944e+03	1.0223752596519772e+03	1.9246563459395691e+01	5.6710680669059208e+00	9.1655373366472426e-01	5.6710680669059208e+00	9.1617779429150237e-01
    -52953121069	1.3251242219083710e+00	-1.5299591829106340e-01	6.8997343866618962e+02	1.0880455256151247e+03	-6.8149848081241293e+00	3.8807490130079523e+00	1.8053550712568278e+00	3.8807490130079523e+00	1.8053550712568278e+00
    -71982588561	1.0845998185323871e+00	-2.5801516502341446e+00	3.4645253819713953e+03	9.6659275617757476e+02	-4.0717295715919368e+00	4.6589344433812263e+00	2.0101164194907843e+00	4.6589344433812263e+00	2.0101164194907843e+00
     11580759918	1.5698295690851074e+00	-2.3062099437463628e+00	2.9906761699312724e+03	1.0104820388185242e+03	2.4636066292708769e+01	1.3003626762368639e+00	1.9790062821770418e+00	1.3003626762368639e+00	1.9790062821770418e+00
     12230829690	1.2958731193089159e+00	-6.3681463754229517e-01	6.4892874470396373e+03	1.0528427982948920e+03	2.9232406490124951e+00	2.5906669250908640e+00	1.0150531132813854e+00	2.5906669250908640e+00	1.0145478224707611e+00
     42170008862	-1.2445257699475165e+00	5.4803910256926436e-03	7.8027862670844352e+03	1.0903679190857188e+03	1.1217591404550511e+00	4.4385624986101639e+00	1.9074611010552158e+00	4.4385624986101639e+00	1.9074611010552158e+00
    -36704477368	-1.2369049790902968e+00	2.5990633423108358e+00	-3.7471693399116253e+02	1.0747813400927844e+03	1.1440633396357590e+01	2.6617370339972686e+00	1.5093362882612202e+00	2.6617370339972686e+00	1.5093362882612202e+00
   -101308606282	-1.1601136917034727e-01	-8.4511113994469422e-01	3.7869940469912226e+03	9.3824158964596768e+02	2.4821765033910879e+00	5.5613350935674921e+00	4.7498907905379206e-01	5.5613350935674921e+00	4.7484441694334562e-01
    -80946606883	1.2632457085739599e+00	3.1095139380761649e+00	2.9057554543510801e+03	9.2284998396544256e+02	2.2810065016527695e+01	3.0034149811885835e+00	1.6208880645228108e+00	3.0034149811885835e+00	1.6208880645228108e+00
    108649281937	-8.9945185303310193e-01	-2.4958626085208375e+00	4.6706042231389347e+03	8.9939443585434674e+02	3.7282404181213309e+00	6.2355866387613190e-01	5.6628773448861036e-01	6.2355866387613190e-01	5.6611704401484297e-01
    -12106575055	2.5184745441463918e-01	-2.1422556791625165e+00	2.1070685619986932e+02	1.0947298368181707e+03	1.5518648524544503e+01	1.2890812627885311e+00	1.4037492046880853e+00	1.2890812627885311e+00	1.4020086847231632e+00
    -65487026810	-1.3329366521082278e+00	2.3753249495988173e+00	1.6457451671574941e+03	1.0645511607940082e+03	-9.9379909783313014e+00	5.0608217012928058e+00	1.3259821379285075e+00	5.0608217012928058e+00	1.3246873627465363e+00
     -5286258461	7.6024268977642961e-01	-1.8147661209554118e+00	1.3309503233670027e+03	9.7289017700724776e+02	8.3475673284137457e+00	9.0250868402480799e-01	1.6450247565885820e+00	9.0250868402480799e-01	1.6450247565885820e+00
     54308121734	3.1292723056949723e-01	1.7778941602045055e+00	7.0401468926296320e+03	9.5556836233267950e+02	-4.7658343588774255e+00	3.2448097094090045e+00	7.1926668382369763e-01	3.2448097094090045e+00	7.1900905572351992e-01
   -102579671452	-3.3379006110841658e-02	7.5304725332284006e-01	6.1427651411587212e+03	8.7382753511137685e+02	2.0239484734013438e+01	1.0168397828487987e+00	6.4554385726204822e-01	1.0168397828487987e+00	6.4535845566273908e-01
    -15574832404	1.1045959439863000e+00	-2.6751950299252316e+00	7.5991032371293295e+03	9.9198384463879461e+02	8.6440966178868415e+00	1.7109366875873682e+00	1.0394324173496954e+00	1.7109366875873682e+00	1.0389399374461874e+00
    -42963168997	-9.5562446359395969e-01	-4.6407593317289519e-01	4.9534125934138019e+03	1.0453143198952612e+03	1.3276176426222630e+01	2.9032635313868003e+00	2.5301633202248279e+00	2.9032635313868003e+00	2.5301633202248279e+00
     24871341879	1.0787492082911196e+00	-1.4274266852299515e+00	6.8540496783582739e+01	9.2988360050594599e+02	2.5151130289375345e-01	3.2548833137225155e+00	1.2653842415242547e+00	3.2548833137225155e+00	1.2645111685414252e+00
     37703105242	1.3870458401240078e+00	1.5193235417171094e+00	2.6379359704618973e+03	1.0653005187703764e+03	1.0017048092566920e+01	4.8960150697909697e+00	1.7016628688609656e+00	4.8960150697909697e+00	1.7016628688609656e+00
     29009661793	-1.1292151436576778e+00	2.8683508451473285e+00	-1.4176969665185067e+02	1.0125916627992837e+03	2.6779214421650025e+01	4.4545570061257456e-01	1.3262576336456651e+00	4.4545570061257456e-01	1.3262576336456651e+00
    -56225175119	1.5174391957056566e+00	-1.7699605506484144e+00	5.0133132285500478e+03	1.0633088541279124e+03	-5.3344306886822128e+00	2.3669772457414986e+00	1.3519579887703057e+00	2.3669772457414986e+00	1.3505412956864078e+00
    121293387841	-6.8564294071699394e-01	8.4504252908674449e-01	7.2214097352798144e+03	1.0347843093261049e+03	1.2724559187295178e+01	4.7339141520773680e+00	1.8445377441672606e+00	4.7339141520773680e+00	1.8445377441672606e+00
    -64436689557	1.4548379862105700e+00	-2.7729478714146820e+00	6.3240277256462850e+03	9.0288592134736757e+02	3.4194100896918265e+00	3.3156674854065771e+00	1.7725853705621235e+00	3.3156674854065771e+00	1.7725853705621235e+00
   -101150135945	-1.0614230970495446e+00	-2.6845175631647873e+00	-1.5423300552844677e+02	8.7308119368882910e+02	1.7944662514116931e+00	5.9792365477398146e-01	1.3383767275524867e+00	5.9792365477398146e-01	1.3383767275524867e+00
    -53104827955	-1.3823017781925770e+00	1.5248752046487395e+00	7.6723450279200197e+03	9.9998119797091056e+02	-1.1261296603484681e+00	3.0090597218907500e+00	1.6528254355831395e+00	3.0090597218907500e+00	1.6528254355831395e+00
    112317324855	3.3123541188440431e-01	-2.9430309332789628e-01	3.3628438987596155e+02	8.5925740867818581e+02	-9.5072723736554714e+00	6.0042616854775055e+00	2.8516307176219611e+00	6.0042616854775055e+00	2.8516307176219611e+00
    -86307966153	1.5549739666027178e+00	1.7352076325879855e+00	6.6126434953010848e+03	9.5120848303251364e+02	2.4506104660456117e+01	2.9971227409402661e+00	1.9673675792579477e+00	2.9971227409402661e+00	1.9673675792579477e+00
    -32093943991	4.2511404106984352e-01	7.3122213648324319e-01	5.3886363712086513e+03	8.5851233071112642e+02	-5.9938108902395753e+00	2.6180961840253598e+00	9.4079530855408633e-01	2.6180961840253598e+00	9.4043203693500699e-01
     -9512970664	6.8606525444539557e-01	-2.3475607774166756e+00	6.9001504056622043e+03	1.0023396000975462e+03	2.2855864275645402e+01	5.1720034180543415e+00	1.5474041603464224e+00	5.1720034180543415e+00	1.5419143330013050e+00
    117536301447	1.0369108659481729e+00	-1.8266275777810799e+00	5.1645245617090377e+03	9.4543233916416409e+02	2.9073226139449169e+00	3.6455137845470205e+00	7.8469395519825502e-01	3.6455137845470205e+00	7.8441151441551693e-01
    100422858841	7.8570071058275115e-01	-5.1045231176823780e-01	1.2373772524471287e+03	1.0788583565870572e+03	1.8124511571659013e+01	3.4075410510699706e+00	6.5607569587244763e-01	3.4075410510699706e+00	6.5584004383218319e-01
     63078909016	-1.4772887872612892e+00	-1.1292934953556628e+00	7.4678177944700319e+03	1.0409758184063135e+03	8.5015565429355746e+00	4.3912152331080021e+00	1.2505516184980179e+00	4.3912152331080021e+00	1.2496479072664817e+00
     22414209529	3.9511293401791492e-01	1.8720913793006417e+00	7.3643442380076012e+03	1.0894275064530912e+03	-5.0987705192988599e+00	2.2066955567095237e-01	2.5824844086584582e+00	2.2066955567095237e-01	2.5824844086584582e+00
    -75795253067	9.2171883988999337e-01	4.2140334716567684e-01	6.1213535912900015e+03	1.0967926773227716e+03	-7.6421726484048058e+00	1.3506838570800788e+00	1.9963480559856110e+00	1.3506838570800788e+00	1.9963480559856110e+00
     89823629375	-1.9228112260437480e-01	-8.2372517940935275e-01	6.2163360814640009e+03	1.0291575014028499e+03	2.7358048426619753e+01	1.2426087004138919e+00	1.8818926220914920e+00	1.2426087004138919e+00	1.8818926220914920e+00
     93206012517	1.5160852416159751e+00	8.2977901530445042e-01	7.5995786357669058e+03	9.0070735109071586e+02	1.7097266869199117e+01	2.6036979141807075e+00	1.2260618114509885e+00	2.6036979141807075e+00	1.2253589548252728e+00
    -27785946208	1.2220034073330810e+00	2.9325679076413600e+00	6.0233563093577313e+03	1.0256660565387765e+03	2.4355752949768565e+01	5.5085334511883950e+00	1.4157277767092173e+00	5.5085334511883950e+00	1.4140360254528435e+00
     55248610465	5.9379861469225137e-01	1.0076611406860900e+00	1.5105184888050512e+03	1.0813379761676015e+03	-5.7657845671129344e+00	4.3717190621329198e+00	1.2489135525759607e+00	4.3717190621329198e+00	1.2479298995412382e+00
   -122126090945	-1.5588761981767143e+00	2.5919560239963326e+00	1.9639505034144740e+03	9.8660745492047045e+02	1.5259225343009099e+01	3.2155407896661030e+00	1.1771259842509267e+00	3.2155407896661030e+00	1.1764532786835071e+00
    -19494159276	-1.3537696515531199e+00	-1.4887390273236512e+00	7.1190353570128955e+03	9.0062396081659199e+02	-7.4393619398769744e+00	3.6770380230939219e+00	1.9057308700179267e+00	3.6770380230939219e+00	1.9057308700179267e+00
    -85188604414	1.0915590807596902e+00	-5.9485901305687872e-01	2.7252865751857339e+03	1.0703545520176899e+03	4.6957177131883299e-02	4.5862905628884842e+00	1.0375798095747530e+00	4.5862905628884842e+00	1.0370339854673707e+00
   -113087090325	-1.1412048940102029e+00	5.2830551531985392e-01	1.6534361562009140e+03	8.7287307836714808e+02	2.3263742832124112e+00	4.9614612094785091e+00	1.8258072968321493e+00	4.9614612094785091e+00	1.8258072968321493e+00
   -118707773282	-8.8280756328958931e-02	-3.0357573125937463e+00	7.4066813818210185e+03	9.9470395336146646e+02	2.6731318792668787e+01	4.7657948524953921e+00	2.8638317695542899e+00	4.7657948524953921e+00	2.8638317695542899e+00
